añomat,latitud,longitud
2015,5.0728798,-75.499893
2015,5.0705099,-75.518333
2015,5.0646501,-75.507553
2015,5.0690699,-75.514252
2015,5.0696502,-75.515419
2015,5.0728102,-75.499741
2015,5.0551801,-75.509247
2015,5.0594101,-75.508812
2015,5.0317402,-75.464172
2015,5.0661802,-75.519852
2015,5.0542402,-75.514038
2015,5.0717201,-75.523399
2015,5.0866098,-75.489304
2015,5.0585599,-75.489578
2015,5.0693498,-75.510063
2015,5.07832,-75.510422
2015,5.08284,-75.489532
2015,5.07195,-75.520554
2015,5.0711298,-75.516991
2015,5.0598001,-75.518242
2015,5.06038,-75.488167
2015,5.0721302,-75.522758
2015,5.0685101,-75.520157
2015,5.07058,-75.523453
2015,5.0742102,-75.519547
2015,5.0646501,-75.507553
2015,5.0578098,-75.487099
2015,5.0603199,-75.488426
2015,5.0532298,-75.495041
2015,5.0617399,-75.510719
2015,5.0648098,-75.520859
2015,5.0648198,-75.509109
2015,5.0727401,-75.500282
2015,5.0429902,-75.503769
2015,5.0649199,-75.524078
2015,5.06568,-75.509529
2015,5.0690699,-75.514252
2015,5.0664802,-75.512238
2015,5.0680199,-75.485527
2015,,
2015,5.07409,-75.52491
2015,5.05127,-75.479828
2015,5.07195,-75.512398
2015,5.0658398,-75.505096
2015,5.0686302,-75.519669
2015,5.0686402,-75.516403
2015,5.05059,-75.488037
2015,5.0650101,-75.502319
2015,5.07056,-75.519661
2015,5.0651798,-75.498459
2015,5.0728502,-75.49836
2015,5.0599899,-75.489037
2015,5.0620999,-75.509506
2015,5.0645299,-75.502388
2015,11.12778,-74.228378
2015,5.0476899,-75.501427
2015,5.0796399,-75.48597
2015,5.0650301,-75.507957
2015,5.0675702,-75.51683
2015,5.03087,-75.461929
2015,5.0646501,-75.507553
2015,5.0517998,-75.486229
2015,5.0721302,-75.518349
2015,5.0665598,-75.521942
2015,5.0686302,-75.515327
2015,5.0717201,-75.518608
2015,5.08641,-75.489822
2015,5.0716901,-75.51886
2015,5.0666599,-75.49765
2015,5.0661101,-75.514771
2015,5.0706501,-75.491364
2015,5.0734,-75.533257
2015,3.9356201,-76.97905
2015,5.05124,-75.481697
2015,5.0676298,-75.514519
2015,5.0699501,-75.528259
2015,5.0820799,-75.513062
2015,5.0680799,-75.512848
2015,5.0629902,-75.495567
2015,5.0314102,-75.462631
2015,5.0716701,-75.519661
2015,5.0708399,-75.517036
2015,5.0709801,-75.517967
2015,5.06708,-75.520409
2015,5.0676298,-75.494926
2015,5.0687299,-75.517891
2015,5.0665302,-75.518372
2015,5.0599399,-75.488449
2015,5.0651898,-75.512413
2015,4.6536798,-74.114601
2015,5.06285,-75.510353
2015,5.0610499,-75.51992
2015,5.0606298,-75.473282
2015,5.0624499,-75.505432
2015,5.0646501,-75.507553
2015,5.0714598,-75.517639
2015,5.0693002,-75.498543
2015,5.0584002,-75.48777
2015,5.0762601,-75.488297
2015,5.0632501,-75.495842
2015,5.07371,-75.524918
2015,5.0603399,-75.520287
2015,5.0477099,-75.478508
2015,5.0490599,-75.478706
2015,5.0672998,-75.51474
2015,5.0661602,-75.502922
2015,5.06213,-75.469177
2015,5.0640101,-75.511841
2015,5.0613999,-75.526016
2015,5.0539598,-75.480522
2015,5.06427,-75.519547
2015,5.0674601,-75.520859
2015,5.0619798,-75.51358
2015,5.0729399,-75.51284
2015,,
2015,5.0318899,-75.463249
2015,5.0550098,-75.484657
2015,5.0592399,-75.487511
2015,5.06566,-75.523827
2015,5.0640302,-75.500214
2015,5.0598798,-75.492912
2015,5.0411,-75.500977
2015,5.0602102,-75.487991
2015,5.0609102,-75.492821
2015,5.0658698,-75.527786
2015,5.0657401,-75.521057
2015,5.0506101,-75.483856
2015,5.0666299,-75.497452
2015,5.0666299,-75.497452
2015,5.0704598,-75.518143
2015,5.04707,-75.479446
2015,5.0462699,-75.482193
2015,5.0604701,-75.48925
2015,5.05193,-75.48735
2015,5.0662498,-75.518417
2015,5.05621,-75.511078
2015,5.07866,-75.485962
2015,5.0732198,-75.490303
2015,5.07932,-75.48629
2015,5.0658398,-75.512192
2015,5.0563598,-75.484657
2015,5.0515599,-75.479721
2015,5.06884,-75.494766
2015,5.0674,-75.495918
2015,5.0697799,-75.521103
2015,5.0672698,-75.516144
2015,5.0540299,-75.496147
2015,5.0413198,-75.497429
2015,5.07478,-75.52449
2015,5.0536699,-75.48925
2015,5.0588498,-75.487259
2015,5.0524201,-75.488579
2015,5.0621099,-75.523323
2015,5.0671601,-75.511871
2015,5.0657401,-75.521088
2015,5.0620999,-75.509506
2015,5.0731802,-75.515419
2015,5.0865798,-75.525818
2015,5.0665002,-75.512238
2015,5.07377,-75.524384
2015,5.08636,-75.490417
2015,5.0690598,-75.514297
2015,5.06284,-75.499397
2015,5.1322398,-75.595657
2015,5.0782399,-75.5252
2015,5.06883,-75.515083
2015,5.0560699,-75.485878
2015,5.06568,-75.509529
2015,5.0683599,-75.52179
2015,5.0746799,-75.520241
2015,5.0473199,-75.47879
2015,5.08323,-75.525917
2015,5.06672,-75.51577
2015,5.0667601,-75.515778
2015,5.06429,-75.498459
2015,5.0835099,-75.488983
2015,5.0309601,-75.469742
2015,5.0496702,-75.499779
2015,5.05092,-75.492393
2015,5.0632501,-75.495811
2015,5.0668001,-75.489037
2015,5.0666699,-75.501801
2015,5.0675802,-75.52684
2015,5.0732498,-75.487442
2015,5.05053,-75.488403
2015,5.07686,-75.521584
2015,5.0518799,-75.501472
2015,5.0314202,-75.464302
2015,,
2015,5.0518098,-75.479942
2015,5.0742402,-75.523087
2015,5.0461402,-75.482101
2015,5.0721502,-75.517609
2015,5.07056,-75.514862
2015,5.0714598,-75.521362
2015,5.0668101,-75.520348
2015,5.0665102,-75.522209
2015,5.0637598,-75.489769
2015,5.07054,-75.49427
2015,5.0502501,-75.480972
2015,5.0686102,-75.500252
2015,5.06847,-75.528122
2015,5.0646501,-75.507553
2015,5.0608702,-75.493088
2015,5.05478,-75.486023
2015,5.05444,-75.457008
2015,5.0695701,-75.517532
2015,5.0664001,-75.524162
2015,5.0684199,-75.520058
2015,5.0627198,-75.521461
2015,5.0508399,-75.481018
2015,5.0622101,-75.49958
2015,5.0636401,-75.473953
2015,5.1322398,-75.595657
2015,5.0680599,-75.51387
2015,5.0521202,-75.480148
2015,5.0760498,-75.527702
2015,5.0322099,-75.46627
2015,5.0768399,-75.525146
2015,5.0490999,-75.490898
2015,5.0689802,-75.51564
2015,5.0720701,-75.506363
2015,5.06321,-75.495888
2015,5.0708599,-75.516998
2015,5.0756402,-75.527168
2015,5.0634599,-75.499039
2015,5.0461001,-75.482079
2015,,
2015,5.0671,-75.519974
2015,5.0671,-75.519989
2015,5.0672698,-75.516006
2015,5.0679998,-75.514771
2015,5.0701199,-75.516129
2015,5.0707102,-75.518982
2015,5.0766501,-75.48864
2015,5.0806799,-75.624428
2015,5.0548,-75.486
2015,5.0686698,-75.514862
2015,5.04846,-75.502953
2015,5.0665598,-75.512192
2015,,
2015,5.05059,-75.483551
2015,5.0680799,-75.512833
2015,5.0782599,-75.490509
2015,5.06529,-75.497627
2015,5.0646501,-75.507553
2015,5.0636802,-75.501717
2015,5.06568,-75.523163
2015,5.0628901,-75.519836
2015,5.0591898,-75.506157
2015,5.0694199,-75.520737
2015,5.06604,-75.506844
2015,5.0667,-75.523216
2015,5.0623398,-75.493423
2015,5.0598798,-75.491661
2015,5.0497699,-75.479713
2015,5.0646501,-75.507553
2015,5.0694199,-75.512497
2015,5.0675001,-75.516457
2015,5.0647101,-75.476707
2016,5.05267,-75.485748
2016,5.05409,-75.541573
2016,5.0708399,-75.518478
2016,5.0681801,-75.51944
2016,5.0694499,-75.512947
2016,5.0434299,-75.500191
2016,5.0296602,-75.537987
2016,5.0655599,-75.524788
2016,5.0671601,-75.502129
2016,5.0594501,-75.509682
2016,5.0738602,-75.500954
2016,5.0738602,-75.500954
2016,5.0646501,-75.507553
2016,5.07618,-75.518188
2016,5.0877299,-75.48893
2016,5.0680299,-75.513908
2016,5.06777,-75.513863
2016,5.06984,-75.51223
2016,5.06499,-75.524078
2016,5.0743499,-75.496323
2016,5.0684199,-75.520157
2016,5.0648699,-75.505951
2016,5.0690298,-75.52079
2016,5.0520401,-75.488983
2016,5.0669498,-75.517403
2016,5.06568,-75.509529
2016,5.0701499,-75.51564
2016,5.06813,-75.520409
2016,5.0684099,-75.520111
2016,5.0634398,-75.518539
2016,5.0690398,-75.514297
2016,5.0674901,-75.520447
2016,5.0595102,-75.474129
2016,5.0721302,-75.516441
2016,5.05897,-75.487511
2016,5.0418901,-75.502441
2016,5.0465398,-75.501633
2016,5.0721898,-75.489967
2016,5.0658398,-75.510239
2016,5.0690799,-75.489388
2016,5.06568,-75.509529
2016,5.0616298,-75.519737
2016,5.0535498,-75.500603
2016,5.0662699,-75.486137
2016,5.0671301,-75.519318
2016,5.0646501,-75.507553
2016,5.05899,-75.509148
2016,5.0694799,-75.510529
2016,5.06145,-75.526016
2016,5.0673199,-75.498894
2016,5.0695801,-75.517448
2016,5.0648799,-75.517647
2016,5.0455399,-75.480042
2016,5.0693898,-75.485428
2016,5.0760698,-75.526451
2016,5.0645399,-75.52282
2016,5.0672998,-75.515533
2016,5.0745001,-75.517059
2016,5.0631399,-75.498306
2016,5.0770602,-75.525078
2016,5.0641398,-75.497307
2016,5.0661502,-75.496193
2016,5.06148,-75.47287
2016,5.0546098,-75.485771
2016,5.0749798,-75.520508
2016,5.0661702,-75.509819
2016,5.06707,-75.520607
2016,5.0720901,-75.516037
2016,5.0506701,-75.478928
2016,5.0695701,-75.517464
2016,5.0650802,-75.512413
2016,5.06427,-75.497322
2016,5.05334,-75.492172
2016,5.0638099,-75.48719
2016,5.0707502,-75.519821
2016,5.06564,-75.496742
2016,5.0490999,-75.490898
2016,5.0610399,-75.480682
2016,6.2265401,-75.503143
2016,5.0431099,-75.475983
2016,5.0706701,-75.517372
2016,5.0529299,-75.49823
2016,5.0707598,-75.491676
2016,5.0479498,-75.478638
2016,5.0679302,-75.516701
2016,5.04953,-75.503777
2016,5.0661898,-75.489319
2016,5.0606999,-75.488121
2016,5.0646501,-75.507553
2016,5.0736499,-75.493584
2016,5.0492702,-75.49955
2016,5.0557599,-75.48259
2016,5.0734801,-75.496681
2016,5.0683699,-75.513618
2016,5.0571299,-75.487167
2016,5.07266,-75.529121
2016,5.0669599,-75.495911
2016,5.0623398,-75.523628
2016,5.0318799,-75.464813
2016,5.05972,-75.497124
2016,5.0756898,-75.487694
2016,5.0571499,-75.486061
2016,5.0703802,-75.519478
2016,5.0598602,-75.474579
2016,5.0315299,-75.462952
2016,5.0485001,-75.502609
2016,5.0659199,-75.51207
2016,5.0749798,-75.520508
2016,5.0679002,-75.517906
2016,5.0591998,-75.474808
2016,5.0684099,-75.51474
2016,5.0711699,-75.515694
2016,5.0694799,-75.510963
2016,5.0676098,-75.515549
2016,5.05266,-75.489113
2016,5.0542998,-75.503807
2016,5.06144,-75.472939
2016,19.438391,-99.132431
2016,5.05058,-75.486351
2016,5.05932,-75.505493
2016,5.0748301,-75.534592
2016,5.0788202,-75.490417
2016,5.0694599,-75.509666
2016,5.0612798,-75.48912
2016,5.0680799,-75.512833
2016,5.06216,-75.525871
2016,5.0671501,-75.5121
2016,5.0646501,-75.507553
2016,5.0676599,-75.516548
2016,5.0454898,-75.481567
2016,5.0637898,-75.501793
2016,5.0688801,-75.518173
2016,5.0690098,-75.515388
2016,5.0667,-75.523087
2016,5.0626798,-75.522743
2016,5.0463901,-75.50145
2016,5.0669498,-75.517403
2016,5.06387,-75.514809
2016,6.2619901,-75.556931
2016,5.0402198,-75.434593
2016,5.0650501,-75.49395
2016,5.0462699,-75.482193
2016,5.0689101,-75.523308
2016,5.0616202,-75.503349
2016,5.0495501,-75.482788
2016,5.0662799,-75.497231
2016,5.0738502,-75.494698
2016,5.0609598,-75.494438
2016,5.0681901,-75.519302
2016,5.06283,-75.521172
2016,5.0654402,-75.521767
2016,5.0709,-75.515648
2016,5.0515299,-75.479874
2016,5.0604801,-75.488289
2016,5.0618501,-75.505508
2016,5.0550199,-75.512527
2016,5.0746598,-75.519386
2016,5.0535998,-75.488457
2016,5.0490999,-75.490898
2016,,
2016,5.0693002,-75.491173
2016,5.0629902,-75.494759
2016,5.04286,-75.498863
2016,5.0838599,-75.525009
2016,5.0678,-75.519089
2016,5.0551,-75.509132
2016,5.0634699,-75.518578
2016,5.0644498,-75.524048
2016,5.0506101,-75.483856
2016,5.0678501,-75.5214
2016,5.05972,-75.490341
2016,5.0756402,-75.520058
2016,5.0784502,-75.524437
2016,5.0753798,-75.500557
2016,5.0722299,-75.520721
2016,5.0704098,-75.512939
2016,5.06041,-75.509293
2016,5.0674701,-75.511307
2016,5.0620699,-75.493591
2016,5.0615702,-75.491669
2016,5.0315299,-75.458054
2016,5.06286,-75.495453
2016,5.0756302,-75.524132
2016,5.06038,-75.488167
2016,5.0658302,-75.505028
2016,5.0602398,-75.49321
2016,5.06602,-75.519379
2016,5.05334,-75.525833
2016,5.05755,-75.483147
2016,5.0590701,-75.498123
2016,5.0689001,-75.514954
2016,5.06217,-75.51651
2016,5.0606298,-75.47364
2016,5.0668001,-75.51693
2016,5.0662298,-75.502449
2016,5.0894098,-75.488251
2016,5.0666299,-75.510651
2016,5.0620499,-75.499901
2016,5.0632601,-75.52401
2016,5.0756001,-75.500771
2016,5.0768399,-75.487907
2016,5.0741601,-75.491577
2016,5.0673499,-75.513481
2016,5.0611801,-75.503922
2016,5.0462699,-75.482193
2016,5.0695601,-75.51725
2016,5.0616298,-75.519737
2016,5.0530701,-75.525887
2016,5.0721998,-75.516998
2016,5.0307598,-75.459663
2016,5.0639801,-75.519897
2016,5.0654898,-75.524673
2016,5.0696301,-75.516602
2016,5.0596399,-75.497971
2016,5.0688801,-75.518158
2016,5.07552,-75.485703
2016,5.0676398,-75.520264
2016,5.0522699,-75.48011
2016,5.0641398,-75.503448
2016,5.04883,-75.477364
2016,5.0529299,-75.49823
2016,5.0615602,-75.49231
2016,5.0666299,-75.497513
2016,5.06528,-75.504387
2016,5.0623298,-75.493118
2016,5.0514498,-75.481209
2016,5.0746899,-75.513481
2016,5.0674601,-75.472221
2016,5.0658498,-75.521568
2016,5.0687399,-75.521049
2016,5.0536699,-75.48925
2016,5.0598202,-75.517776
2016,5.08359,-75.488747
2016,5.0707898,-75.518829
2016,5.0577402,-75.523956
2016,5.0776501,-75.524406
2016,5.0647402,-75.499191
2016,,
2016,5.0682101,-75.518883
2016,5.0737901,-75.517723
2016,5.0671501,-75.519112
2016,5.05761,-75.48317
2016,5.05369,-75.489227
2016,5.0682998,-75.516876
2016,5.0656199,-75.503281
2016,5.0682998,-75.516876
2016,5.0646501,-75.507553
2016,5.0742698,-75.494827
2016,,
2016,5.0654802,-75.505493
2016,5.0665798,-75.511887
2016,5.06809,-75.51886
2016,5.06494,-75.523804
2016,5.0536699,-75.48925
2016,5.0687199,-75.485497
2016,5.0658398,-75.502853
2016,5.0731902,-75.519341
2016,5.05302,-75.495659
2016,5.05936,-75.475403
2016,5.05478,-75.486023
2016,5.0904198,-75.545898
2016,5.0637398,-75.496231
2016,5.0532298,-75.495041
2016,5.0632401,-75.509361
2016,5.05546,-75.490082
2016,5.0739698,-75.519997
2016,5.0646501,-75.507553
2016,5.1047301,-75.53772
2016,5.0632,-75.495758
2016,5.0503101,-75.480118
2016,5.0296602,-75.537987
2016,5.03163,-75.460052
2016,5.0700002,-75.513702
2016,5.0738301,-75.525169
2016,5.0521798,-75.496582
2016,5.0654202,-75.50573
2016,5.0795398,-75.527122
2016,5.0507698,-75.479179
2016,5.06883,-75.519249
2016,5.0646501,-75.507553
2016,,
2016,5.0661001,-75.521721
2016,,
2016,5.0797,-75.524872
2016,5.0597901,-75.491402
2016,5.0597901,-75.491402
2016,5.0658898,-75.503288
2016,5.0627398,-75.509277
2016,5.0678701,-75.518181
2016,5.0639601,-75.524033
2016,5.0524402,-75.489128
2016,5.0313802,-75.464111
2016,,
2016,5.0678101,-75.487701
2016,5.0694499,-75.51458
2016,5.06002,-75.528374
2016,5.0589199,-75.510918
2016,5.06775,-75.514122
2016,5.0655198,-75.500504
2016,5.0662398,-75.524231
2016,5.0672002,-75.489357
2016,5.0708098,-75.518242
2016,5.06218,-75.494728
2016,5.0672998,-75.514702
2016,5.0672698,-75.520241
2016,5.0661402,-75.520302
2016,5.0683899,-75.514282
2016,5.0536699,-75.48925
2016,5.0554399,-75.485191
2016,5.0554399,-75.485191
2016,5.0672698,-75.516144
2016,5.0519099,-75.491592
2016,5.0624299,-75.4786
2016,5.06675,-75.521942
2016,5.06815,-75.513611
2016,5.0530801,-75.489014
2016,5.06709,-75.52002
2016,11.23009,-74.162918
2016,5.0364199,-75.445282
2016,5.0528102,-75.484322
2016,5.0681901,-75.519142
2016,5.0770402,-75.527878
2016,5.07026,-75.519478
2016,5.0694199,-75.512497
2016,4.6536798,-74.114601
2016,5.0678301,-75.5214
2016,5.0314398,-75.464417
2016,5.0657101,-75.48822
2016,5.06215,-75.507027
2016,5.0732899,-75.506821
2016,,
2016,5.0713601,-75.515999
2016,5.06218,-75.48954
2016,5.0508399,-75.487961
2016,5.0668101,-75.516441
2016,5.0472102,-75.500504
2016,5.0676599,-75.522011
2016,5.05445,-75.457031
2016,5.0521798,-75.489433
2016,5.0558901,-75.48568
2016,5.0538201,-75.52549
2016,5.0578399,-75.486893
2016,5.06879,-75.509651
2016,5.04846,-75.482826
2016,5.0530901,-75.479843
2016,5.0624399,-75.470039
2016,5.0717301,-75.517693
2016,5.0694599,-75.509666
2016,5.16079,-75.66745
2016,5.0429602,-75.478661
2016,5.06143,-75.526016
2016,5.0650601,-75.500549
2016,5.0648499,-75.51606
2016,,
2016,5.0662498,-75.518417
2016,5.0515499,-75.482712
2016,5.0662398,-75.516769
2016,5.06809,-75.519638
2016,5.0321498,-75.458099
2016,5.0536699,-75.48925
2016,5.0511599,-75.48835
2016,11.22221,-74.153763
2016,5.0634499,-75.493988
2016,,
2016,5.0630598,-75.498489
2016,5.03198,-75.46521
2016,5.0634499,-75.495811
2016,5.06846,-75.519241
2016,5.0646501,-75.507553
2016,5.06671,-75.522507
2016,5.0673599,-75.513351
2016,5.06879,-75.509651
2016,5.0680799,-75.512833
2016,5.0788999,-75.52359
2016,5.0599198,-75.514816
2016,5.0646501,-75.507553
2016,,
2016,1.22395,-77.284431
2016,5.0659099,-75.489403
2016,5.0516801,-75.48938
2016,5.05475,-75.509781
2016,5.0693498,-75.510063
2016,5.0539398,-75.525322
2016,5.0717802,-75.516693
2016,5.0693698,-75.517776
2016,5.0500002,-75.479172
2016,5.06703,-75.515419
2016,5.0490599,-75.478706
2016,5.0729499,-75.529678
2016,5.0309901,-75.462479
2016,5.0652199,-75.512138
2016,5.0667,-75.522957
2016,5.0430102,-75.500549
2016,5.0676198,-75.486359
2016,5.0707502,-75.519821
2016,5.0690098,-75.515244
2016,5.07057,-75.514381
2016,5.0684299,-75.533127
2016,5.0672698,-75.501183
2016,5.0577598,-75.487961
2016,5.0829501,-75.489021
2016,5.0672302,-75.517273
2016,5.0665898,-75.51741
2016,5.06884,-75.517189
2016,5.0692902,-75.514931
2016,5.06809,-75.519638
2016,5.0604,-75.488167
2016,5.0762601,-75.487534
2016,5.0352702,-75.4515
2016,5.0710502,-75.519447
2016,5.0605998,-75.504013
2016,,
2016,5.07583,-75.518883
2016,5.0704198,-75.491478
2016,5.0788398,-75.523582
2016,5.0679598,-75.516861
2016,5.0774598,-75.517838
2016,5.06568,-75.509529
2016,5.0622001,-75.499557
2016,5.0612898,-75.49781
2016,5.0531602,-75.498543
2016,5.0641298,-75.498978
2016,5.0539398,-75.495163
2016,5.0594702,-75.484657
2016,5.05442,-75.486633
2016,5.0707502,-75.519821
2016,5.0616999,-75.511833
2016,5.0686002,-75.48748
2016,5.0521002,-75.487831
2016,5.0626302,-75.519112
2016,5.0534801,-75.488579
2016,5.0646501,-75.507553
2016,5.0591002,-75.484657
2016,5.06179,-75.495827
2016,5.0646501,-75.507553
2016,5.06671,-75.484993
2016,5.0662699,-75.498703
2016,5.0686402,-75.516403
2016,5.0672002,-75.517998
2016,5.0686402,-75.523323
2016,5.0676098,-75.518089
2016,5.07406,-75.519363
2016,5.0588498,-75.51474
2016,5.0550499,-75.489502
2016,5.06955,-75.495003
2016,5.0711799,-75.509537
2016,5.0685201,-75.512321
2016,5.05582,-75.505142
2016,5.06744,-75.472389
2016,5.0615101,-75.474709
2016,5.0630798,-75.501068
2016,5.0690999,-75.521057
2016,5.0560999,-75.568008
2016,5.0668898,-75.517464
2016,5.0631399,-75.524246
2016,5.0666299,-75.498589
2016,5.0620699,-75.4935
2016,5.0536299,-75.499001
2016,5.0749798,-75.520508
2016,5.04564,-75.479721
2016,5.0579901,-75.524071
2016,5.0631399,-75.488876
2016,5.0510898,-75.49707
2016,5.0646501,-75.507553
2016,5.0671601,-75.515327
2016,5.0685501,-75.498108
2016,5.0644698,-75.520538
2016,5.06809,-75.519638
2016,5.0631399,-75.488876
2016,5.0718498,-75.51902
2016,5.0680799,-75.512848
2016,5.0631599,-75.495728
2016,,
2016,5.0673499,-75.513458
2016,5.0668702,-75.519279
2016,5.0664501,-75.519722
2016,5.0699401,-75.521477
2016,5.0694699,-75.517647
2016,5.0690699,-75.50425
2016,5.0544,-75.488411
2016,5.0521002,-75.487991
2016,5.06743,-75.51815
2016,5.0564799,-75.505768
2016,5.0522799,-75.482491
2016,5.0633001,-75.52401
2016,5.0690198,-75.515511
2016,5.0692401,-75.51696
2016,5.0672102,-75.505501
2016,5.0636001,-75.497467
2016,5.06496,-75.503281
2016,5.0649199,-75.518669
2016,5.0845299,-75.488678
2016,5.0309701,-75.462402
2016,5.05409,-75.541573
2016,5.05197,-75.499123
2016,5.0646501,-75.507553
2016,5.0650501,-75.500504
2016,5.07024,-75.491928
2016,5.0522699,-75.489983
2016,5.0694098,-75.51918
2016,5.0659599,-75.522209
2016,5.0529299,-75.49823
2016,5.05268,-75.489113
2016,5.0693998,-75.51458
2016,5.0559602,-75.515099
2016,5.0568199,-75.484192
2016,5.0571499,-75.486061
2016,5.06568,-75.509529
2016,5.0542598,-75.48629
2016,5.0688,-75.520081
2016,5.0773602,-75.527451
2016,5.0671301,-75.519341
2016,5.05409,-75.541573
2016,5.0665002,-75.523239
2016,5.0641599,-75.501907
2016,5.0646,-75.523788
2016,5.06707,-75.520599
2016,5.05792,-75.486771
2016,5.0646601,-75.524109
2016,5.0457902,-75.481712
2016,5.06108,-75.488762
2016,5.0622602,-75.496071
2016,5.0500998,-75.502731
2016,5.0297999,-75.457993
2016,5.05231,-75.481323
2016,5.07195,-75.520554
2016,5.0617199,-75.499191
2016,5.0559702,-75.511398
2016,5.0625401,-75.498489
2016,5.0583801,-75.486763
2016,5.0437298,-75.502968
2016,5.0841799,-75.525887
2016,5.0666399,-75.489273
2016,5.0549502,-75.487061
2016,5.0658398,-75.505096
2016,5.0654101,-75.523209
2016,5.0690198,-75.515617
2016,5.0325398,-75.459618
2016,5.0531101,-75.525848
2016,5.04599,-75.482002
2016,5.0728798,-75.516083
2016,5.0669999,-75.516037
2016,5.05266,-75.489113
2016,5.0583901,-75.487762
2016,5.0316501,-75.46376
2016,5.0671601,-75.518913
2016,5.0680799,-75.512848
2016,5.0646501,-75.507553
2016,5.0525498,-75.488274
2016,,
2016,5.06428,-75.49752
2016,5.0631099,-75.525139
2016,5.0663099,-75.512222
2016,5.0673599,-75.520988
2016,5.0658598,-75.505417
2016,5.0651102,-75.495972
2016,5.06675,-75.521713
2016,5.0716,-75.499802
2016,5.06636,-75.521942
2016,5.0686998,-75.517883
2016,5.0896001,-75.48851
2016,5.06635,-75.4925
2016,5.0608401,-75.490059
2016,5.0620699,-75.493538
2016,5.0490599,-75.478706
2016,,
2016,5.06148,-75.472557
2016,5.0678101,-75.5214
2016,5.0633402,-75.515869
2016,5.06673,-75.498497
2016,5.0721598,-75.517372
2016,5.0661802,-75.496567
2016,5.0604801,-75.488289
2016,5.0637298,-75.504669
2016,5.0744801,-75.524742
2016,5.0646501,-75.507553
2016,5.0552402,-75.486603
2016,5.06986,-75.500702
2016,5.06634,-75.517159
2016,5.0696702,-75.5149
2016,5.05162,-75.480988
2016,5.0570302,-75.487442
2016,5.0657501,-75.50457
2016,5.0654101,-75.50206
2016,5.0315499,-75.459457
2016,5.06778,-75.53241
2016,5.0690198,-75.514297
2016,5.0679998,-75.514893
2016,5.0679998,-75.514893
2016,5.0668302,-75.519981
2016,5.0679998,-75.514893
2016,5.0679998,-75.514893
2016,5.0619001,-75.494141
2016,5.0616102,-75.519638
2016,5.0534902,-75.486343
2016,5.0493302,-75.482727
2016,5.0564599,-75.505768
2016,5.0680499,-75.51339
2016,5.0510702,-75.499001
2016,5.0648398,-75.508171
2016,5.0687799,-75.520462
2016,5.0760198,-75.517838
2016,5.0571499,-75.486061
2016,5.0679002,-75.489853
2016,5.0602002,-75.487984
2016,5.0495801,-75.482803
2016,5.07195,-75.520554
2016,5.0288401,-75.455772
2016,5.0646501,-75.507553
2016,5.0662298,-75.502457
2016,5.0620699,-75.493347
2016,5.04247,-75.49617
2016,5.0665798,-75.517464
2016,5.0692601,-75.495903
2016,5.0658302,-75.505058
2016,5.05829,-75.490509
2016,5.06394,-75.493134
2016,5.0608201,-75.488823
2016,5.0655398,-75.499474
2016,5.07547,-75.518501
2016,5.05338,-75.490189
2016,5.06107,-75.513138
2016,5.0658498,-75.514549
2016,5.0640302,-75.519897
2016,5.05059,-75.488037
2016,5.0527701,-75.486443
2016,5.0760698,-75.519791
2016,5.0667,-75.520691
2016,5.07793,-75.52346
2016,5.05053,-75.525352
2016,5.0331502,-75.458504
2016,5.0719299,-75.499817
2016,5.0678201,-75.472099
2016,5.0625401,-75.497978
2016,5.0646501,-75.507553
2016,5.0675001,-75.51619
2016,5.0694199,-75.520737
2016,5.06317,-75.50103
2016,5.0672402,-75.516808
2016,5.0646501,-75.507553
2016,5.0640202,-75.505051
2016,5.0696702,-75.514877
2016,5.0610199,-75.472633
2016,5.0667701,-75.521233
2016,5.05059,-75.483551
2016,5.06779,-75.519402
2016,5.0704298,-75.518959
2016,5.07939,-75.490433
2016,5.06429,-75.497841
2016,5.0646501,-75.507553
2016,5.0658202,-75.498962
2016,5.1047301,-75.53772
2016,5.0692301,-75.505013
2016,5.0641398,-75.497307
2016,5.0708899,-75.518623
2016,5.0638199,-75.500847
2016,5.0894098,-75.488251
2016,5.0694199,-75.52076
2016,5.0616698,-75.495071
2016,5.0461302,-75.501556
2016,5.0605798,-75.503998
2016,5.06288,-75.495857
2016,5.0623798,-75.496277
2016,5.0682502,-75.515602
2016,5.0646501,-75.507553
2016,,
2016,5.0609598,-75.502197
2016,5.0619702,-75.469978
2016,5.0679998,-75.514893
2016,5.0722399,-75.488823
2016,,
2016,5.05408,-75.484962
2016,5.04597,-75.482323
2016,5.0524001,-75.497673
2016,5.0525398,-75.498772
2016,5.0651102,-75.506523
2016,5.0694299,-75.52076
2016,5.06879,-75.517189
2016,5.0631599,-75.514023
2016,5.0616398,-75.514526
2016,5.0317502,-75.462593
2016,5.0640302,-75.497887
2016,5.0679998,-75.514542
2016,5.0525398,-75.498772
2016,5.0633001,-75.494827
2016,5.0675302,-75.51619
2016,5.05825,-75.48671
2016,5.04671,-75.47937
2016,5.0668302,-75.501793
2016,5.0666499,-75.507301
2016,5.0742698,-75.513863
2016,5.0745201,-75.519379
2016,5.0539999,-75.514198
2016,5.06317,-75.513748
2016,5.0679998,-75.514893
2016,5.05546,-75.490082
2016,5.0638599,-75.501358
2016,5.0690398,-75.514297
2016,5.06848,-75.518501
2016,5.0729699,-75.513649
